CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
78	439	-113.084	0.000	0.7457	0.5805	1
79	88	58.005	0.000	0.9350	0.6791	1
79	113	129.042	0.000	0.8056	0.5978	1
79	157	95.058	0.000	0.8042	0.4839	1
79	181	27.995	0.000	0.7290	0.5266	1
79	275	29.974	0.000	0.8108	0.5630	1
79	315	-34.021	0.000	0.8036	0.5340	1
79	340	29.974	0.000	0.7529	0.5423	1
79	366	-214.096	0.000	0.7224	0.4043	1
79	375	15.958	0.000	0.9473	0.7283	1
79	403	146.105	0.000	0.7018	0.4861	1
80	83	0.044	0.000	0.9849	0.9594	1
80	98	87.076	0.000	0.7325	0.5177	1
80	183	53.092	0.000	0.7216	0.6153	1
80	229	-21.010	0.000	0.7658	0.6604	1
80	318	16.039	0.000	0.7284	0.6974	1
80	450	16.008	0.000	0.7237	0.7760	1
82	83	-17.993	0.000	0.7367	0.6206	1
82	128	58.005	0.000	0.9277	0.8238	1
82	135	3.995	0.000	0.7551	0.6715	1
82	184	-14.016	0.000	0.9088	0.7586	1
82	252	-12.036	0.000	0.7944	0.7425	1
82	312	-34.021	0.000	0.9649	0.8448	1
82	318	-1.998	0.000	0.9485	0.8324	1
82	450	-2.029	0.000	0.8829	0.6821	1
83	98	87.032	0.000	0.7730	0.5459	1
83	183	53.048	0.000	0.7513	0.6179	1
83	229	-21.054	0.000	0.7740	0.6933	1
83	312	-16.028	0.000	0.7280	0.6894	1
83	318	15.995	0.000	0.7660	0.7436	1
83	450	15.964	0.000	0.7318	0.7328	1
85	89	-63.068	0.000	0.8088	0.6871	1
85	105	33.984	0.000	0.7668	0.7549	1
85	121	0.000	0.000	0.9743	0.8522	1
85	124	-115.064	0.000	0.7186	0.6517	1
85	145	33.984	0.000	0.7870	0.7703	1
85	179	-0.000	0.000	0.8684	0.7547	1
85	342	-113.084	0.000	0.8347	0.6501	1
85	490	35.016	0.000	0.7353	0.6928	1
85	508	-6.963	0.000	0.7304	0.6570	1
86	249	-16.031	0.000	0.8347	0.6741	1
86	452	-16.031	0.000	0.7949	0.6204	1
88	113	71.037	0.000	0.8140	0.6838	1
88	157	37.052	0.000	0.7942	0.5296	1
88	275	-28.031	0.000	0.8265	0.5465	1
88	315	-92.027	0.000	0.8028	0.5082	1
88	340	-28.032	0.000	0.7560	0.4575	1
88	366	-272.101	0.000	0.7260	0.3504	1
88	375	-42.047	0.000	0.9679	0.8287	1
88	403	88.100	0.000	0.7283	0.5921	1
89	105	97.053	0.000	0.8090	0.6919	1
89	121	63.068	0.000	0.7929	0.6609	1
89	145	97.052	0.000	0.8120	0.6919	1
89	149	-69.047	0.000	0.7293	0.5470	1
89	179	63.068	0.000	0.8119	0.6454	1
89	212	99.080	0.000	0.7281	0.4529	1
89	222	27.059	0.000	0.7552	0.5620	1
89	247	-16.031	0.000	0.8989	0.8084	1
89	249	-16.031	0.000	0.7526	0.6530	1
89	342	-50.016	0.000	0.8461	0.7174	1
89	490	98.084	0.000	0.7225	0.6618	1
89	543	43.017	0.000	0.7479	0.5701	1
89	570	43.017	0.000	0.7353	0.5091	1
89	572	-54.036	0.000	0.7349	0.4917	1
89	591	-54.036	0.000	0.8471	0.5779	1
89	613	43.017	0.000	0.7460	0.5387	1
90	92	129.094	0.000	0.7961	0.6427	1
90	103	129.096	0.000	0.7274	0.5620	1
90	150	58.005	0.000	0.7344	0.6075	1
90	165	147.053	0.000	0.8293	0.7214	1
90	185	31.990	0.000	0.7502	0.6769	1
90	222	40.006	0.000	0.8831	0.6520	1
90	238	147.053	0.000	0.8026	0.6852	1
90	252	37.991	0.000	0.7372	0.6341	1
90	344	-26.005	0.000	0.8840	0.7358	1
90	440	15.959	0.000	0.7547	0.7049	1
90	443	15.958	0.000	0.8249	0.7352	1
90	454	-10.009	0.000	0.8246	0.5985	1
90	495	-81.095	0.000	0.8827	0.7813	1
92	96	31.974	0.000	0.7033	0.5612	1
92	103	0.002	0.000	0.9437	0.8658	1
92	118	-32.021	0.000	0.7213	0.6078	1
92	146	-71.089	0.000	0.7249	0.5288	1
92	150	-71.089	0.000	0.7532	0.5895	1
92	165	17.959	0.000	0.8126	0.7086	1
92	238	17.959	0.000	0.7970	0.6101	1
92	280	37.939	0.000	0.8352	0.5360	1
92	356	37.938	0.000	0.8456	0.4456	1
92	408	0.980	0.000	0.8145	0.5907	1
92	411	-26.056	0.000	0.8086	0.4624	1
92	440	-113.136	0.000	0.7226	0.6069	1
92	443	-113.136	0.000	0.8004	0.6823	1
92	487	-26.056	0.000	0.8010	0.4301	1
92	497	39.954	0.000	0.8744	0.5366	1
92	516	11.959	0.000	0.7935	0.5188	1
92	529	37.938	0.000	0.7284	0.5445	1
92	544	11.959	0.000	0.7906	0.5971	1
92	556	39.955	0.000	0.8727	0.5023	1
92	619	-10.061	0.000	0.8481	0.5373	1
93	100	-27.995	0.000	0.9473	0.8386	1
93	125	14.015	0.000	0.8574	0.6340	1
93	174	-33.984	0.000	0.9784	0.7902	1
93	547	-141.079	0.000	0.7199	0.6583	1
93	598	-125.121	0.000	0.8471	0.6685	1
94	263	-14.016	0.000	0.8683	0.7542	1
94	354	-14.016	0.000	0.8122	0.7001	1
94	386	-48.000	0.000	0.7449	0.6603	1
94	428	-113.084	0.000	0.7129	0.5559	1
95	100	49.979	0.000	0.9234	0.7179	1
95	206	15.995	0.000	0.9389	0.7691	1
95	254	31.989	0.000	0.7241	0.7276	1
95	272	-98.121	0.000	0.7174	0.5491	1
95	282	-34.021	0.000	0.9155	0.6212	1
95	386	15.995	0.000	0.7029	0.5281	1
95	411	15.958	0.000	0.9278	0.7208	1
95	413	29.974	0.000	0.9141	0.7146	1
95	463	-18.103	0.000	0.9002	0.6225	1
95	487	15.958	0.000	0.9227	0.7300	1
95	498	-113.084	0.000	0.7385	0.4648	1
96	103	-31.972	0.000	0.7273	0.5270	1
96	118	-63.995	0.000	0.9366	0.7291	1
96	165	-14.016	0.000	0.9688	0.8743	1
96	238	-14.016	0.000	0.9556	0.8358	1
96	392	40.006	0.000	0.7828	0.6287	1
96	597	23.975	0.000	0.7476	0.5754	1
97	130	14.016	0.000	0.9809	0.8593	1
97	234	-28.031	0.000	0.9533	0.7935	1
97	282	-92.026	0.000	0.9364	0.7064	1
97	411	-42.047	0.000	0.9619	0.8218	1
97	413	-28.031	0.000	0.9630	0.8780	1
97	460	-76.031	0.000	0.8608	0.4856	1
97	462	-191.095	0.000	0.8066	0.5525	1
97	463	-76.108	0.000	0.9069	0.6080	1
97	483	-24.037	0.000	0.7192	0.4845	1
97	487	-42.047	0.000	0.9573	0.8004	1
97	551	-76.032	0.000	0.9162	0.6325	1
98	100	17.993	0.000	0.7611	0.6160	1
98	183	-33.984	0.000	0.9586	0.8554	1
98	439	-53.081	0.000	0.7301	0.5604	1
98	592	7.935	0.000	0.7409	0.6279	1
100	131	-260.138	0.000	0.7757	0.5784	1
100	206	-33.984	0.000	0.9742	0.7848	1
100	311	-34.021	0.000	0.9284	0.7249	1
100	327	32.026	0.000	0.7089	0.6844	1
100	329	-1.998	0.000	0.9374	0.7451	1
100	365	-34.021	0.000	0.9212	0.6607	1
100	439	-71.073	0.000	0.7092	0.5210	1
100	547	-113.084	0.000	0.7656	0.6122	1
100	592	-10.057	0.000	0.7176	0.7342	1
100	598	-97.126	0.000	0.8729	0.6513	1
103	118	-32.023	0.000	0.7503	0.5814	1
103	165	17.957	0.000	0.7804	0.6321	1
103	238	17.957	0.000	0.7703	0.5512	1
103	280	37.937	0.000	0.7383	0.3908	1
103	356	37.937	0.000	0.7573	0.3601	1
103	408	0.978	0.000	0.7427	0.5182	1
103	411	-26.058	0.000	0.7534	0.4296	1
103	443	-113.138	0.000	0.7282	0.5499	1
103	487	-26.058	0.000	0.7437	0.3759	1
103	497	39.952	0.000	0.8114	0.4461	1
103	516	11.957	0.000	0.7377	0.4345	1
103	544	11.957	0.000	0.7267	0.4678	1
103	556	39.953	0.000	0.8122	0.4322	1
103	619	-10.063	0.000	0.7732	0.4241	1
105	121	-33.984	0.000	0.7821	0.8504	1
105	145	-0.000	0.000	0.9850	0.9533	1
105	177	-129.042	0.000	0.7881	0.5944	1
105	179	-33.984	0.000	0.9603	0.9234	1
105	297	-38.004	0.000	0.7618	0.4900	1
105	304	-69.994	0.000	0.7879	0.5486	1
105	345	-163.063	0.000	0.7238	0.5394	1
105	414	-38.004	0.000	0.7185	0.5643	1
105	441	-104.015	0.000	0.7460	0.4048	1
105	452	-113.084	0.000	0.7093	0.7542	1
105	453	-113.084	0.000	0.7381	0.6938	1
105	490	1.031	0.000	0.7555	0.6671	1
105	572	-151.089	0.000	0.8014	0.5380	1
105	591	-151.089	0.000	0.7489	0.5337	1
107	334	-48.000	0.000	0.8385	0.6911	1
113	133	-1.951	0.000	0.7098	0.6584	1
113	157	-33.984	0.000	0.9804	0.8808	1
113	275	-99.068	0.000	0.7666	0.5692	1
113	315	-163.063	0.000	0.7937	0.5265	1
113	366	-343.138	0.000	0.7078	0.3757	1
113	375	-113.084	0.000	0.8368	0.7521	1
117	139	-32.021	0.000	0.8860	0.6973	1
117	151	3.995	0.000	0.7157	0.6309	1
117	231	17.956	0.000	0.8512	0.7032	1
117	250	1.979	0.000	0.8582	0.7398	1
117	326	-16.028	0.000	0.8848	0.7263	1
117	329	-12.036	0.000	0.8042	0.6935	1
117	376	17.956	0.000	0.8513	0.6484	1
117	434	-46.021	0.000	0.8311	0.7602	1
118	165	49.980	0.000	0.9464	0.7433	1
118	238	49.980	0.000	0.9382	0.7269	1
118	581	-10.009	0.000	0.7560	0.5771	1
121	124	-115.064	0.000	0.7114	0.6339	1
121	145	33.984	0.000	0.8058	0.8837	1
121	179	-0.000	0.000	0.8836	0.8464	1
121	342	-113.084	0.000	0.8275	0.6501	1
121	412	59.048	0.000	0.7649	0.3998	1
121	490	35.016	0.000	0.7337	0.7099	1
121	508	-6.963	0.000	0.7191	0.6190	1
121	511	-147.069	0.000	0.7171	0.6416	1
122	148	-2.016	0.000	0.8609	0.7608	1
122	248	-16.031	0.000	0.8479	0.6952	1
122	259	-50.016	0.000	0.7876	0.6118	1
123	148	63.995	0.000	0.7032	0.6938	1
123	248	49.979	0.000	0.8371	0.7828	1
123	259	15.995	0.000	0.8812	0.8646	1
124	542	43.017	0.000	0.7078	0.4595	1
125	174	-48.000	0.000	0.8552	0.6689	1
125	189	-101.048	0.000	0.7934	0.4997	1
125	250	-29.993	0.000	0.8439	0.6982	1
125	280	-12.036	0.000	0.9430	0.6944	1
125	309	-13.040	0.000	0.7880	0.6508	1
125	320	-101.048	0.000	0.7999	0.4772	1
125	330	-62.016	0.000	0.7917	0.5509	1
125	356	-12.036	0.000	0.9122	0.7170	1
125	397	-97.089	0.000	0.7932	0.8140	1
125	448	-69.058	0.000	0.8367	0.6033	1
125	496	-111.105	0.000	0.7542	0.7362	1
125	501	-97.089	0.000	0.7791	0.6560	1
125	529	-12.036	0.000	0.9266	0.7353	1
125	583	-40.031	0.000	0.7539	0.6002	1
128	178	14.016	0.000	0.7644	0.6212	1
128	189	-30.011	0.000	0.7267	0.6021	1
128	218	-14.016	0.000	0.9852	0.9295	1
128	312	-92.026	0.000	0.9454	0.8199	1
128	318	-60.003	0.000	0.9467	0.8280	1
