#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
865	spectra_filtered.mgf	*..*		:1	29	-1	0	182.985	1	0.935408	0	0	2.5763	33950500.0	4-Hydroxyphenylpyruvic_acid M+H	WINE-DB-ORBITRAP	temp/spectra_filtered.mgf865	-1	WINE-DB-ORBITRAP.mgf	1.50099				7	0	0.000274658	182.985	0	CCMSLIB00013639059
811	spectra_filtered.mgf	*..*		:9335	5310	-1	0	359.279	1	0.93457	0	0	1247380.0	48971700.0	Rhamnolipid C10-C10 base lipid no sugar M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf811	-1	GNPS-LIBRARY.mgf	2.46329				8	0	0.00088501	359.278	0	CCMSLIB00005466073
117	spectra_filtered.mgf	*..*		:176	5585	-1	0	251.106	1	0.933195	0	0	727150.0	4188030.0	Spectral Match to Thr-Met from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf117	-1	GNPS-NIST14-MATCHES.mgf	0.789962				9	0	0.000198364	251.106	0	CCMSLIB00003140072
311	spectra_filtered.mgf	*..*		:872	3488	-1	0	295.159	1	0.933149	0	0	1826430.0	42564600.0	Spectral Match to Ile-Tyr from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf311	-1	GNPS-NIST14-MATCHES.mgf	20.472				6	0	0.00604248	295.165	0	CCMSLIB00003137975
792	spectra_filtered.mgf	*..*		:9335	5310	-1	0	359.279	1	0.932771	0	0	1247380.0	27381000.0	Rhamnolipid C10-C10 base lipid no sugar M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf792	-1	GNPS-LIBRARY.mgf	0.594588				8	0	0.000213623	359.279	0	CCMSLIB00005466073
538	spectra_filtered.mgf	*..*		:13533	25532	-1	0	211.144	1	0.931956	0	0	3560.0	42585300.0	Massbank:PR311142 Cyclo(leucylprolyl) M+H	MASSBANK	temp/spectra_filtered.mgf538	-1	MASSBANK.mgf	0.0				9	0	0.0	211.144	0	CCMSLIB00005739084
225	spectra_filtered.mgf	*..*		:156	1411	-1	0	227.103	0	0.931097	0	0	4851150.0	21052800.0	Spectral Match to PyroGlu-Pro from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf225	-1	GNPS-NIST14-MATCHES.mgf	2.68755				7	0	0.000610352	227.102	0	CCMSLIB00003135898
356	spectra_filtered.mgf	*..*		:1116	2150	-1	0	231.171	1	0.931081	0	0	2762860.0	1588050000.0	Spectral Match to Val-Leu from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf356	-1	GNPS-NIST14-MATCHES.mgf	3.30032				6	0	0.000762939	231.17	0	CCMSLIB00003136637
330	spectra_filtered.mgf	*..*		:30549	30548	-1	0	281.15	1	0.930625	0	0	142.014	10976200.0	Val-Tyr [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf330	-1	MSNLIB-POSITIVE.mgf	2.06237				6	0	0.000579834	281.149	0	CCMSLIB00012328808
551	spectra_filtered.mgf	*..*		:853	4288	-1	0	329.151	1	0.92648	0	0	1251920.0	28033800.0	Spectral Match to Tyr-Phe from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf551	-1	GNPS-NIST14-MATCHES.mgf	4.07951				8	0	0.00134277	329.15	0	CCMSLIB00003138775
