feature_id	IK2D	Sources	SMILES	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_superclass	gnps_class	gnps_subclass	gnps_npclassifier_superclass	gnps_npclassifier_class	gnps_npclassifier_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_overallFeatureQuality
491	JIEPPWMHTXIHGQ	sirius	CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)NC(=O)C(CCSC)NC=O																																																																																												1.0	1.0	0.454	0.454	-175.901	0.35	0.729	27.271	C18H33N3O5S	[M + Na]+	C18H33N3NaO5S+	InChI=1S/C18H33N3O5S/c1-11(2)8-14(17(24)21-15(18(25)26)9-12(3)4)20-16(23)13(19-10-22)6-7-27-5/h10-15H,6-9H2,1-5H3,(H,19,22)(H,20,23)(H,21,24)(H,25,26)	N-Formyl-L-methionyl-L-leucyl-L-leucine	CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)NC(=O)C(CCSC)NC=O	1.698	71442645	PUBCHEM:(71442645);DSSTox:(DTXSID50851509)	137438953474.0	426.202	83.0	1.385	7.136869740487323e+17	7.136868215438298e+17	
492	MKCVLTRITQNGQI	gnps	O=C(N[C@H](C(O)=O)[C@@H](C)CC)[C@H]1NC(CC1)=O	CCMSLIB00003137597	spectra_filtered.mgf	GNPS-NIST14-MATCHES.mgf	0.62171	111549000.0	0.0	0.690346	8.0	0.000167847	243.134	1.0	temp/spectra_filtered.mgf492	1.0	Spectral Match to PyroGlu-Ile from NIST14	LC-ESI	qTof	Isolated	Data from Dr. Katherine R. Duncan	Data deposited by kduncan	M+H	243.134	0.0	1.0			O=C(N[C@H](C(O)=O)[C@@H](C)CC)[C@H]1NC(CC1)=O	InChI=1S/C11H18N2O4/c1-3-6(2)9(11(16)17)13-10(15)7-4-5-8(14)12-7/h6-7,9H,3-5H2,1-2H3,(H,12,14)(H,13,15)(H,16,17)/t6-,7-,9-/m0/s1		3.0	Positive	GNPS-NIST14-MATCHES	243.134	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C11H18N2O4	MKCVLTRITQNGQI-ZKWXMUAHSA-N	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Small peptides	Dipeptides	Amino acids and Peptides	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00003137597																																																																							
492	XXSAFGVAPGOYNT	isdb																																														7.0	Amino acids and Peptides	0.4761904761904761	Small peptides	0.4642857142857143	Dipeptides	0.4285714285714285	1.0	0.6563927	ISDB															['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0.0	0.0	2.625570774078369	1.0																								
492	YBAFDPFAUTYYRW	sirius	CC(C)CC(C(=O)O)NC(=O)C(CCC(=O)O)N																																																																																												1.0	2.0	0.934	0.934	-60.16	0.2	0.333	62.614	C11H20N2O5	[M - H2O + H]+	C11H19N2O4+	InChI=1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-10(16)7(12)3-4-9(14)15/h6-8H,3-5,12H2,1-2H3,(H,13,16)(H,14,15)(H,17,18)	2-(2-amino-4-carboxybutanamido)-4-methylpentanoic acid	CC(C)CC(C(=O)O)NC(=O)C(CCC(=O)O)N	-0.457	64887981;64888761;9856500;124433150;91974018;79001418;122173491	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0128313);HMDB:(HMDB0028823);CHEBI:(73506);SUPERNATURAL:(SN0445471);FooDB:(FDB111867);PUBCHEM:(64887981 64888761 9856500 124433150 91974018 79001418 122173491);DSSTox:(DTXSID201315070);LOTUS:(Q27140586);PUBMED:(null)	138264182890.0	243.134	83.0	1.389	7.136869689987896e+17	7.136868215899671e+17	
493	BAAXBGJDMMSSOH	sirius	CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCC(=O)O)CC(C)C)CCC(=O)O																																																																																												1.0	2.0	0.178	0.178	-183.258	0.157	0.333	42.034	C22H36N4O8	[M + H]+	C22H37N4O8+	InChI=1S/C22H36N4O8/c1-11(2)9-15-21(33)23-14(6-8-18(29)30)20(32)26-16(10-12(3)4)22(34)24-13(19(31)25-15)5-7-17(27)28/h11-16H,5-10H2,1-4H3,(H,23,33)(H,24,34)(H,25,31)(H,26,32)(H,27,28)(H,29,30)	Cyclo-(L-Leu-L-Glu-L-Leu-L-Glu)	CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCC(=O)O)CC(C)C)CCC(=O)O	0.6	162836274;139591616	COCONUT:(CNP0097761);SUPERNATURAL:(SN0019946);PUBCHEM:(162836274 139591616);LOTUS:(Q104922043 Q103816595)	271581186.0	485.261	83.0	1.387	7.136870441942789e+17	7.136868215648013e+17	
494	NAIPAPCKKRCMBL	isdb																																														1.0	Amino acids and Peptides	0.1219512195121951	Small peptides	0.1097560975609756	Tripeptides	0.073170731707317	1.0	0.8903553	ISDB															['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0.0	0.0	3.561421155929565	1.0																								
494	QWCZXKIFPWPQHR	sirius	CC(C)C(C(=O)N1CCCC1C(=O)NC(CC2=CC=C(C=C2)O)C(=O)O)N																																																																																												1.0	2.0	0.413	0.413	-360.848	0.169	0.0	54.022	C19H27N3O5	[M - H2O + H]+	C19H26N3O4+	InChI=1S/C19H27N3O5/c1-11(2)16(20)18(25)22-9-3-4-15(22)17(24)21-14(19(26)27)10-12-5-7-13(23)8-6-12/h5-8,11,14-16,23H,3-4,9-10,20H2,1-2H3,(H,21,24)(H,26,27)	2-[[1-(2-Amino-3-methylbutanoyl)pyrrolidine-2-carbonyl]amino]-3-(4-hydroxyphenyl)propanoic acid	CC(C)C(C(=O)N1CCCC1C(=O)NC(CC2=CC=C(C=C2)O)C(=O)O)N	0.859	18232496;49856428	CHEBI:(166351);MESH:(49856428);PUBCHEM:(18232496 49856428);PUBMED	102.0	360.192	84.0	1.392	7.136869640411215e+17	7.136868216109386e+17	
495	ZAGJIJPPTIEVOL	sirius	CC(C)CC(C(=O)N)NC(=O)C1CC(CCN1C(=O)C2=CC=CO2)NC(=O)C3CCNCC3																																																																																												1.0	1.0	0.116	0.116	-439.132	0.799	0.333	59.353	C23H35N5O5	[M + H3N + H]+	C23H39N6O5+	InChI=1S/C23H35N5O5/c1-14(2)12-17(20(24)29)27-22(31)18-13-16(26-21(30)15-5-8-25-9-6-15)7-10-28(18)23(32)19-4-3-11-33-19/h3-4,11,14-18,25H,5-10,12-13H2,1-2H3,(H2,24,29)(H,26,30)(H,27,31)	N-(1-amino-4-methyl-1-oxopentan-2-yl)-1-(furan-2-carbonyl)-4-(piperidine-4-carbonylamino)piperidine-2-carboxamide	CC(C)CC(C(=O)N)NC(=O)C1CC(CCN1C(=O)C2=CC=CO2)NC(=O)C3CCNCC3	0.7	3831409	SUPERNATURAL:(SN0465013);PUBCHEM:(3831409)	1048578.0	479.298	85.0	1.409	7.136869701690006e+17	7.136868216361044e+17	
496	VSZGPKBBMSAYNT	sirius	CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC																																																																																												1.0	1.0	0.103	0.103	-341.523	0.719	0.333	44.469	C16H28N2O4	[M + H3N + H]+	C16H32N3O4+	InChI=1S/C16H28N2O4/c1-5-12(6-2)22-14-9-11(16(20)21-7-3)8-13(17)15(14)18-10(4)19/h9,12-15H,5-8,17H2,1-4H3,(H,18,19)	Oseltamivir	CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC	1.1	74331957;40468109;40468111;76973243;51064085;42052045;124190593;124484052;6093482;119090971;70909882;25110712;25144224;25145487;25145488;25145489;25145490;25145634;71751351;44512453;139025630;59650107;4603;65028;78001;49849800;57369371;24848267	PUBCHEMANNOTATIONBIO;HMDB:(HMDB0014343);PUBCHEMANNOTATIONSAFETYANDTOXIC;BloodExposome:(65028);SUPERNATURAL:(SN0399270);HSDB:(196618-13-0);MESH:(65028);PUBCHEM:(74331957 40468109 40468111 76973243 51064085 42052045 124190593 124484052 6093482 119090971 70909882 25110712 25144224 25145487 25145488 25145489 25145490 25145634 71751351 44512453 139025630 59650107 4603 65028 78001 49849800 57369371 24848267);COCONUT:(CNP0079585);NORMAN:(NS00000301);CHEBI:(7798);KEGG:(C08092);DSSTox:(DTXSID9044291 DTXSID90861485 DTXSID90942607);LOTUS:(Q211509);PUBCHEMANNOTATIONDRUG;PUBMED	137832432494.0	330.238	83.0	1.385	7.136869852139706e+17	7.13686821657076e+17	
496	YHFPHRUWZMEOIX	isdb																																														1.0	Amino acids and Peptides	0.1219512195121951	Small peptides	0.1097560975609756	Tripeptides	0.073170731707317	1.0	0.63754284	ISDB															['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0.0	0.0	2.550171375274658	1.0																								
497	QRKPPYRUWUGZLH	sirius	CC(=CC1C(C1(C)C)C(=O)OC)C=NO																																																																																												1.0	1.0	0.084	0.084	-225.945	0.8	0.333	32.754	C11H17NO3	[M + H3N + H]+	C11H21N2O3+	InChI=1S/C11H17NO3/c1-7(6-12-14)5-8-9(10(13)15-4)11(8,2)3/h5-6,8-9,14H,1-4H3	methyl 3-[3-(hydroxyimino)-2-methylprop-1-en-1-yl]-2,2-dimethylcyclopropane-1-carboxylate	CC(=CC1C(C1(C)C)C(=O)OC)C=NO	1.625	86675008;162900976;76460316;56926938;89287346;89287347;88992813	COCONUT:(CNP0169020);TeroMol:(TKC170112);SUPERNATURAL:(SN0313192);PUBCHEM:(86675008 162900976 76460316 56926938 89287346 89287347 88992813)	11534338.0	229.155	85.0	1.416	7.13686949545605e+17	7.136868217241848e+17	
498	NZMWVTYLYLSAJR	sirius	COC1=CC(=CC(=C1OC)OC)CNC(=O)NC2=CC(=C(C(=C2)OC)OC)OC																																																																																												1.0	1.0	0.008	0.008	-537.241	0.8	0.333	72.836	C20H26N2O7	[M + H3N + H]+	C20H30N3O7+	InChI=1S/C20H26N2O7/c1-24-14-7-12(8-15(25-2)18(14)28-5)11-21-20(23)22-13-9-16(26-3)19(29-6)17(10-13)27-4/h7-10H,11H2,1-6H3,(H2,21,22,23)	Urea, N-(3,4,5-trimethoxyphenyl)-N'-((3,4,5-trimethoxyphenyl)methyl)-	COC1=CC(=CC(=C1OC)OC)CNC(=O)NC2=CC(=C(C(=C2)OC)OC)OC	2.2	3051897	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(3051897);DSSTox:(DTXSID60218260)	137506062338.0	424.208	85.0	1.419	7.136869724716737e+17	7.136868217451564e+17	
499	VDWWRSCFVPXUGX	sirius	CCC(C)C1C(=O)NC(C(=O)NCC(=O)NC(C(=O)N1)C)C(C)CC																																																																																												1.0	1.0	0.092	0.092	-170.303	0.996	0.333	70.358	C17H30N4O4	[M - H2O + H]+	C17H29N4O3+	InChI=1S/C17H30N4O4/c1-6-9(3)13-16(24)18-8-12(22)19-11(5)15(23)20-14(10(4)7-2)17(25)21-13/h9-11,13-14H,6-8H2,1-5H3,(H,18,24)(H,19,22)(H,20,23)(H,21,25)	(3S,6S,9S)-3,6-bis[(2S)-butan-2-yl]-9-methyl-1,4,7,10-tetrazacyclododecane-2,5,8,11-tetrone	CCC(C)C1C(=O)NC(C(=O)NCC(=O)NC(C(=O)N1)C)C(C)CC	1.2	24853605	PUBCHEM:(24853605)	2.0	337.223	85.0	1.421	7.136870194982149e+17	7.136868216780475e+17	
499	YDRGSXMNNVCYGU	isdb																																														54.0	Alkaloids	0.5	Tryptophan alkaloids	0.5	Aspidosperma type	0.5	1.0	0.39964682	ISDB															['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0.0	0.0	1.5985872745513916	1.0																								
500	QPBSRMDNJOTFAL	sirius	CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)O)NC(=O)C(C)N																																																																																												1.0	2.0	0.119	0.119	-239.965	0.2	0.333	33.189	C19H36N4O6	[M - H2O + H]+	C19H35N4O5+	InChI=1S/C19H36N4O6/c1-9(2)7-13(21-16(25)11(5)20)17(26)22-14(8-10(3)4)18(27)23-15(12(6)24)19(28)29/h9-15,24H,7-8,20H2,1-6H3,(H,21,25)(H,22,26)(H,23,27)(H,28,29)	H-DL-Ala-DL-Leu-DL-Leu-DL-xiThr-OH	CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)O)NC(=O)C(C)N	0.058	18236761;71464519	CHEBI:(73368);PUBCHEM:(18236761 71464519)	34.0	399.26	85.0	1.422	7.136869858976421e+17	7.136868217661279e+17	
501	XRMUDZVYUDATJJ	sirius	CC(C)(C)OC(=O)N1CCC2(CC1)CNCC2C(=O)OC																																																																																												1.0	1.0	0.131	0.131	-286.013	0.767	0.333	52.052	C15H26N2O4	[M + H3N + H]+	C15H30N3O4+	InChI=1S/C15H26N2O4/c1-14(2,3)21-13(19)17-7-5-15(6-8-17)10-16-9-11(15)12(18)20-4/h11,16H,5-10H2,1-4H3	8-Tert-butyl 4-methyl 2,8-diazaspiro[4.5]decane-4,8-dicarboxylate	CC(C)(C)OC(=O)N1CCC2(CC1)CNCC2C(=O)OC	0.9	132351014	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(132351014)	67108866.0	316.223	85.0	1.423	7.136869870259101e+17	7.136868218080709e+17	
502	DEJDFBQJDGPDLX	sirius	CC(C)CCCCCC(=O)C1(C(C(C(C(O1)OC2C(OC(C(C2O)N)OC3C(OC(C(C3O)N)O)CO)CO)N)O)O)CO																																																																																												1.0	1.0	-inf	-inf	-351.865	1.0	1.0	29.034	C27H51N3O14	[M + H]+	C27H52N3O14+	InChI=1S/C27H51N3O14/c1-11(2)6-4-3-5-7-14(34)27(10-33)23(38)20(37)17(30)26(44-27)43-22-13(9-32)41-25(16(29)19(22)36)42-21-12(8-31)40-24(39)15(28)18(21)35/h11-13,15-26,31-33,35-39H,3-10,28-30H2,1-2H3	1-[(2R,3S,4R,5R,6S)-5-amino-6-[(2R,4R,5R,6S)-5-amino-6-[(2R,4R,5R,6R)-5-amino-4,6-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-3,4-dihydroxy-2-(hydroxymethyl)oxan-2-yl]-7-methyloctan-1-one	CC(C)CCCCCC(=O)C1(C(C(C(C(O1)OC2C(OC(C(C2O)N)OC3C(OC(C(C3O)N)O)CO)CO)N)O)O)CO	-4.9	145821486	PUBCHEM:(145821486)	2.0	642.346	86.0	1.425	7.136870354827089e+17	7.136868217870994e+17	
503	PFPUFNLHBXKPHY	sirius	CCC(C)C(C(=O)NC(C(C)CC)C(=O)NC(CO)C(=O)O)N																																																																																												1.0	1.0	0.177	0.236	-110.122	1.0	1.0	58.333	C15H29N3O5	[M + Na]+	C15H29N3NaO5+	InChI=1S/C15H29N3O5/c1-5-8(3)11(16)13(20)18-12(9(4)6-2)14(21)17-10(7-19)15(22)23/h8-12,19H,5-7,16H2,1-4H3,(H,17,21)(H,18,20)(H,22,23)	2-[[2-[(2-Amino-3-methylpentanoyl)amino]-3-methylpentanoyl]amino]-3-hydroxypropanoic acid	CCC(C)C(C(=O)NC(C(C)CC)C(=O)NC(CO)C(=O)O)N	-0.133	145456183;18221786	CHEBI:(158520);PUBCHEM:(145456183 18221786)	34.0	354.2	86.0	1.441	7.136869919374409e+17	7.136868218290424e+17	
504	SCMSYZJDIQPSDI	sirius	CC(C)CCNC(=O)C(CC(C)C)NC(=O)C1C(O1)C(=O)O																																																																																												1.0	1.0	0.188	0.188	-242.956	0.8	0.333	52.292	C15H26N2O5	[M + H3N + H]+	C15H30N3O5+	InChI=1S/C15H26N2O5/c1-8(2)5-6-16-13(18)10(7-9(3)4)17-14(19)11-12(22-11)15(20)21/h8-12H,5-7H2,1-4H3,(H,16,18)(H,17,19)(H,20,21)	3-({3-methyl-1-[(3-methylbutyl)-C-hydroxycarbonimidoyl]butyl}-C-hydroxycarbonimidoyl)oxirane-2-carboxylic acid	CC(C)CCNC(=O)C(CC(C)C)NC(=O)C1C(O1)C(=O)O	1.6	101085273;9995770;6712523;50943114;50943118;50943119;50943188;50943190;50943192;50943193;50943269;50943266;50943268;50943344;134694028;7067166;40536238;92449659;54298536;88661208;59805911;3188;13208200;123664	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0290475);HMDB:(HMDB0247379);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(123664 54298536);CHEBI:(188280);SUPERNATURAL:(SN0341778);MESH:(123664);PUBCHEM:(101085273 9995770 6712523 50943114 50943118 50943119 50943188 50943190 50943192 50943193 50943269 50943266 50943268 50943344 134694028 7067166 40536238 92449659 54298536 88661208 59805911 3188 13208200 123664);DSSTox:(DTXSID10997997);PUBMED:(null)	137530179694.0	332.218	87.0	1.443	7.136869869168582e+17	7.136868218542083e+17	
505	IRUHEXAXGSHUAY	sirius	CC1N(C(CS1)C(=O)O)C(=O)NC2=C(C(=CC=C2)Br)C																																																																																												1.0	1.0	0.074	0.074	-151.019	0.586	0.602	85.617	C13H15BrN2O3S	[M + Na]+	C13H15BrN2NaO3S+	InChI=1S/C13H15BrN2O3S/c1-7-9(14)4-3-5-10(7)15-13(19)16-8(2)20-6-11(16)12(17)18/h3-5,8,11H,6H2,1-2H3,(H,15,19)(H,17,18)	3-[(3-Bromo-2-methylphenyl)carbamoyl]-2-methyl-1,3-thiazolidine-4-carboxylic acid	CC1N(C(CS1)C(=O)O)C(=O)NC2=C(C(=CC=C2)Br)C	2.7	107627128	PUBCHEM:(107627128)	2.0	380.987	87.0	1.445	7.136870561354632e+17	7.136868218751798e+17	
506	GJCOKGHYIMLMPB	sirius	CC1=CC(=NC=C1)C2=NC=CC(=C2)CO																																																																																												1.0	1.0	0.024	0.024	-139.707	1.0	0.333	18.185	C12H12N2O	[M - H2O + H]+	C12H11N2+	InChI=1S/C12H12N2O/c1-9-2-4-13-11(6-9)12-7-10(8-15)3-5-14-12/h2-7,15H,8H2,1H3	{4'-methyl-[2,2'-bipyridin]-4-yl}methanol	CC1=CC(=NC=C1)C2=NC=CC(=C2)CO	1.0	2754750	COCONUT:(CNP0278645);PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(2754750);DSSTox:(DTXSID80373047)	137508159490.0	183.092	87.0	1.449	7.136869867742519e+17	7.136868218961513e+17	
508	PPXPQOAPBXXNGH	sirius	C1=CC=C(C=C1)CC2C(=O)NC(C(=O)O2)CC3=CC=C(C=C3)O																																																																																												1.0	1.0	0.354	0.354	-392.551	0.8	0.333	76.455	C18H17NO4	[M + H3N + H]+	C18H21N2O4+	InChI=1S/C18H17NO4/c20-14-8-6-13(7-9-14)10-15-18(22)23-16(17(21)19-15)11-12-4-2-1-3-5-12/h1-9,15-16,20H,10-11H2,(H,19,21)	6-benzyl-3-[(4-hydroxyphenyl)methyl]morpholine-2,5-dione	C1=CC=C(C=C1)CC2C(=O)NC(C(=O)O2)CC3=CC=C(C=C3)O	2.9	163031231;101905618	COCONUT:(CNP0309851);SUPERNATURAL:(SN0292044);PUBCHEM:(163031231 101905618);LOTUS:(Q105213087)	271581186.0	329.15	87.0	1.454	7.13687028457249e+17	7.136868219297057e+17	
509	OMQNYWZURFTFHE	sirius	CCCNC(=O)C1C(O1)C(=O)NC(C(C)CC)C(=O)N2CCCC2C(=O)OCC3=CC=CC=C3																																																																																												1.0	1.0	0.653	0.653	-315.479	0.795	0.333	25.742	C25H35N3O6	[M + H3N + H]+	C25H39N4O6+	InChI=1S/C25H35N3O6/c1-4-13-26-22(29)20-21(34-20)23(30)27-19(16(3)5-2)24(31)28-14-9-12-18(28)25(32)33-15-17-10-7-6-8-11-17/h6-8,10-11,16,18-21H,4-5,9,12-15H2,1-3H3,(H,26,29)(H,27,30)	Benzyl N-({(2s,3s)-3-[(Propylamino)carbonyl]oxiran-2-Yl}carbonyl)-L-Isoleucyl-L-Prolinate	CCCNC(=O)C1C(O1)C(=O)NC(C(C)CC)C(=O)N2CCCC2C(=O)OCC3=CC=CC=C3	2.7	22850133;19103160	PUBCHEMANNOTATIONBIO:(null);NORMAN:(NS00071201);PUBCHEM:(22850133 19103160)	17039362.0	491.286	88.0	1.464	7.136870241119498e+17	7.136868219506772e+17	
