	msms_score	matched_peaks	feature_id	reference_id	short_inchikey
352	0.6934002355412421	8	392	138351	WVBZFBSAJPFZQS
353	0.7234071161333386	7	392	145513	XRVZANFDTANRQJ
354	0.8183143069206024	8	392	193625	DLSUHFPRLXCWPH
355	0.6132131736707401	8	392	233729	LGBLJRRKJGMNEN
356	0.7439285889279051	7	392	255736	RRYKBMDPLZMZJS
357	0.5367930693637719	7	395	1712	OOYNJNOUMUNCME
358	0.5280665322827337	7	395	4119	NLYFILGTVCXDMN
359	0.49687279378099547	8	395	38221	ZJWHCJTUHCGDHM
360	0.5982033691230701	7	395	102297	PLPBLFIRKVGHBJ
361	0.601586190767793	8	395	122407	LIOACHGLIRJXPY
362	0.41480716176608534	7	395	127659	ZHIFVNACTQEHMW
363	0.5842799564774617	10	395	161615	XPQOARAAVQVKOK
364	0.7084150278009714	7	401	43713	FSXRLASFHBWESK
365	0.40863489498218375	13	403	48969	MKCVLTRITQNGQI
366	0.5430050156014078	11	403	153020	XXSAFGVAPGOYNT
367	0.22728575932274808	10	403	211922	RMFKNYZAOZOWDN
368	0.37132324157469543	7	405	155172	KVEGLZCDCVSBQX
369	0.24640651127810026	7	404	18859	AJYSQFRTOQQIHC
370	0.22831623217370595	7	404	37549	XXSLQZSNYAXLDC
371	0.2874004101152289	8	404	77769	DNTQETPJBFJADK
372	0.24786226829473795	9	404	85440	BRFWSLYVOJFOIW
373	0.25226749606108645	7	404	87971	OPAAMRUSGOVYEU
374	0.258136931718204	7	404	131930	REKMANOBFAZROQ
375	0.2937258906405011	8	404	137296	ZDTLFNOHFIIPHR
376	0.25976263442966435	9	404	154266	RKMAEUSVJAICNS
377	0.2532054760761075	9	404	178161	BSHOWDODIUWLNU
378	0.36084644859391646	7	404	180527	ACMBIXGUHFKCEJ
379	0.3092394893027883	7	404	187830	MROFWNYZINEHSQ
380	0.21276745548660356	8	400	115194	HMYFAHFNQDPUAR
381	0.5948623374044354	8	411	16651	MUFXDFWAJSPHIQ
382	0.4265577426837758	8	411	138520	LHSGPCFBGJHPCY
383	0.6829831174028204	9	411	146537	AUEJLPRZGVVDNU
384	0.6347753362787092	9	411	214947	QJKMCQRFHJRIPU
385	0.3614009493015303	7	428	16092	PDQDCFBVYXEFSD
386	0.5039916369719161	17	428	219895	INGJLBQKTRJLFO
387	0.651123513966286	10	413	122001	OYOQKMOWUDVWCR
388	0.6595765443834579	8	413	229505	VEYJKJORLPYVLO
389	0.3178262906586273	10	433	16710	VKVDRTGWLVZJOM
390	0.641054823949271	7	434	9720	PYOHODCEOHCZBM
391	0.26957964492621495	14	437	38221	ZJWHCJTUHCGDHM
392	0.26428362739975847	15	437	68417	ZUPHXNBLQCSEIA
393	0.5507190288048721	10	439	162134	RXGLHDWAZQECBI
394	0.35706628159331844	8	444	283855	VHKZZJDEEOUSRR
395	0.5389185479312119	10	450	48849	ZEZFFRWWHKSMEB
396	0.359275102136198	10	450	106711	IIYKLCYWWXLYAF
397	0.3600318895665262	9	450	121299	MOPRTFSMCQNUCT
398	0.432323653123102	7	451	182851	PYOHXSMHFJQYIR
399	0.5492501830089737	9	458	48969	MKCVLTRITQNGQI
400	0.6670502032230051	9	458	153020	XXSAFGVAPGOYNT
401	0.2036191239090022	7	458	190285	HUNKOLLSBWNBAS
402	0.23255807678972698	8	457	226037	NEGWDGSDQNLSHS
403	0.2518109175182768	9	460	43713	FSXRLASFHBWESK
404	0.5843116883112601	11	460	109073	CGWAPUBOXJWXMS
405	0.3443296411055632	7	461	59704	GRZHBUGUDUJHNM
406	0.2805314537700351	15	472	38221	ZJWHCJTUHCGDHM
407	0.2748278280775929	15	472	68417	ZUPHXNBLQCSEIA
408	0.2122738511986418	12	472	161615	XPQOARAAVQVKOK
409	0.5078234115615246	7	485	106711	IIYKLCYWWXLYAF
410	0.6490758113101034	14	483	59183	GENSLUDVKWKQMX
411	0.6820705589992682	13	483	255975	KDAHZWKHYACWHQ
412	0.24556485392432045	7	486	9720	PYOHODCEOHCZBM
413	0.4321733630098105	7	486	202054	HGCNKOLVKRAVHD
414	0.5880883576606797	8	487	16651	MUFXDFWAJSPHIQ
415	0.4179949844191555	8	487	138520	LHSGPCFBGJHPCY
416	0.67984698079053	10	487	146537	AUEJLPRZGVVDNU
417	0.6307314333825158	10	487	214947	QJKMCQRFHJRIPU
418	0.4889122120646474	7	490	6801	MHTFRPKYOLEGDG
419	0.5976909456603837	7	490	267408	WICOLBXWGGDYCT
420	0.5613448921299767	10	492	48969	MKCVLTRITQNGQI
421	0.6563926984821288	10	492	153020	XXSAFGVAPGOYNT
422	0.2169597033729084	7	492	190285	HUNKOLLSBWNBAS
423	0.890355300672926	11	494	236231	NAIPAPCKKRCMBL
